"UPDATED","ENTRY_DATE","EVENT_LCL_DATE","EVENT_LCL_TIME","LOC_CITY_NAME","LOC_STATE_NAME","LOC_CNTRY_NAME","RMK_TEXT","EVENT_TYPE_DESC","FSDO_DESC","REGIST_NBR","FLT_NBR","ACFT_OPRTR","ACFT_MAKE_NAME","ACFT_MODEL_NAME","ACFT_MISSING_FLAG","ACFT_DMG_DESC","FLT_ACTIVITY","FLT_PHASE","FAR_PART","MAX_INJ_LVL","FATAL_FLAG","FLT_CRW_INJ_NONE","FLT_CRW_INJ_MINOR","FLT_CRW_INJ_SERIOUS","FLT_CRW_INJ_FATAL","FLT_CRW_INJ_UNK","CBN_CRW_INJ_NONE","CBN_CRW_INJ_MINOR","CBN_CRW_INJ_SERIOUS","CBN_CRW_INJ_FATAL","CBN_CRW_INJ_UNK","PAX_INJ_NONE","PAX_INJ_MINOR","PAX_INJ_SERIOUS","PAX_INJ_FATAL","PAX_INJ_UNK","GRND_INJ_NONE","GRND_INJ_MINOR","GRND_INJ_SERIOUS","GRND_INJ_FATAL","GRND_INJ_UNK","Unk inj none","Unk inj minor","Unk inj serious","Unk inj fatal","Unk inj unk"
"No","12-MAR-26","11-MAR-26","19:50:00Z","PALM SPRINGS","CALIFORNIA","UNITED STATES","FIRE DEPARTMENT REPORTED AN OBJECT FALLING OFF AIRCRAFT AND POST FLIGHT INSPECTION REVEALED A PANEL WAS MISSING, PALM SPRINGS, CA.","INCIDENT","RIVERSIDE FSDO","N345NB","DAL556","DELTA AIRLINES","AIRBUS","A319","No","UNKNOWN","COMMERCIAL","APPROACH (APR)","121","NONE","No","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","12-MAR-26","11-MAR-26","20:00:00Z","AUSTIN","TEXAS","UNITED STATES","AIRCRAFT EXPERIENCED ENGINE ISSUES AND LANDED ON A HIGHWAY, AUSTIN, TX.","INCIDENT","SAN ANTONIO FSDO","N821PG","","","BEECH","35-33","No","UNKNOWN","PERSONAL","EN ROUTE (ENR)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","12-MAR-26","11-MAR-26","21:16:00Z","DENTON","TEXAS","UNITED STATES","AIRCRAFT ENCOUNTERED A GUST OF WIND AND WAS TIPPED ON ITS LEFT WING DURING A RUN UP, DENTON, TX.A","ACCIDENT","NORTH TEXAS FSDO","N7080T","","","CESSNA","172","No","SUBSTANTIAL","PERSONAL","STANDING (STD)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","12-MAR-26","11-MAR-26","20:10:00Z","LEONARDTOWN","MARYLAND","UNITED STATES","AIRCRAFT ON DEPARTURE AND VEERED OFF SIDE OF RUNWAY FOR UNKNOWN REASONS DAMAGING LANDING GEAR, PROP AND WING, LEONARDTOWN, MD.","INCIDENT","WASHINGTON FSDO","N7573P","","","PIPER","PA24","No","UNKNOWN","PERSONAL","TAKEOFF (TOF)","91","MINOR","No","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","12-MAR-26","11-MAR-26","17:29:00Z","UPLAND","CALIFORNIA","UNITED STATES","AIRCRAFT LANDED WITH TOO MUCH POWER RESULTING IN A RUNWAY EXCURSION, UPLAND, CA.","ACCIDENT","RIVERSIDE FSDO","N29138","","","CESSNA","T210","No","SUBSTANTIAL","PERSONAL","LANDING (LDG)","91","MINOR","No","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","12-MAR-26","11-MAR-26","14:45:00Z","MIAMI","FLORIDA","UNITED STATES","AIRCRAFT DECLARED AN EMERGENCY DUE TO A HYDRAULICS ISSUE AND RETURNED TO MIA, LANDED AND VEERED OFF RUNWAY INTO THE GRASS, MIAMI, FL.","INCIDENT","SOUTH FLORIDA FSDO","N631BC","CSQ101","IBC AIRWAYS","SAAB-FAIRCHILD","340A","No","NONE","CARGO","EN ROUTE (ENR)","135","NONE","No","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","13-MAR-26","12-MAR-26","19:50:00Z","RIVERSIDE","CALIFORNIA","UNITED STATES","AIRCRAFT TAXIING FOR DEPARTURE AND STRUCK N233CB THAT WAS PARKED, RIVERSIDE, CA.","INCIDENT","RIVERSIDE FSDO","N297CB","","CALIFORNIA BAPTIST UNIVERSITY","PIPER","PA28","No","MINOR","FAR 141 PILOT SCHOOL","TAXI (TXI)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","20-MAR-26","19-MAR-26","18:12:00Z","MIAMI","FLORIDA","UNITED STATES","AIRCRAFT LOST THE ENGINE COWLING AND RETURNED TO MIA, MIAMI, FL.","INCIDENT","SOUTH FLORIDA FSDO","N725UW","AAL1181","AMERICAN AIRLINES","AIRBUS","A319","No","UNKNOWN","COMMERCIAL","EN ROUTE (ENR)","121","NONE","No","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","20-MAR-26","20-MAR-26","00:35:00Z","TRACY","CALIFORNIA","UNITED STATES","AIRCRAFT LANDED GEAR UP, TRACY, CA.","INCIDENT","OAKLAND FSDO","N3851T","","","PIPER","PA28R","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","20-MAR-26","19-MAR-26","23:34:00Z","CARSON CITY","NEVADA","UNITED STATES","AIRCRAFT MADE AN EMERGENCY LANDING AT THE NORTHERN NEVADA CORRECTIONAL CENTER, CARSON CITY, NV.","INCIDENT","RENO FSDO","N288SL","","","AIRPLANE FACTORY","SLING","No","UNKNOWN","PERSONAL","EN ROUTE (ENR)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","20-MAR-26","20-MAR-26","03:20:00Z","CHICAGO","ILLINOIS","UNITED STATES","AIRCRAFT STRUCK RUNWAY/TAXIWAY LIGHTS WHILE ENTERING RUNWAY, CHICAGO, IL.","INCIDENT","GREATER  CHICAGO FSDO","N15712","UAL1394","UNITED AIRLINES","BOEING","737","No","UNKNOWN","COMMERCIAL","TAXI (TXI)","121","NONE","No","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","13-MAR-26","26-JUL-25","17:57:00Z","DESTIN","FLORIDA","UNITED STATES","AIRCRAFT LANDED IN THE WATER DUE TO FUEL EXHAUSTION AND CAUSED UNSPECIFIED DAMAGE, DESTIN, FL.","INCIDENT","ALABAMA AND NW FLORIDA FSDO","N594BA","","","ICON AIRCRAFT","A5","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","19-MAR-26","19-MAR-26","01:55:00Z","ST HELENS","OREGON","UNITED STATES","AIRCRAFT ATTEMPTING TO DEPART FROM AN ISLAND ALONG THE COLUMBIA RIVER AND BECAME INVERTED IN THE WATER, ST HELENS, OR.","INCIDENT","PORTLAND FSDO","N7632H","","","PIPER","PA12","No","UNKNOWN","PERSONAL","TAKEOFF (TOF)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","23-MAR-26","19-MAR-26","14:00:00Z","WINSLOW","ARIZONA","UNITED STATES","AIRCRAFT DEPARTED AND WAS UNABLE TO GENERATE LIFT AND CRASHED, WINSLOW, AZ.","ACCIDENT","SCOTTSDALE FSDO","N71FR","","","AEROSPATIALE","SA341G GAZELLE","No","SUBSTANTIAL","PERSONAL","TAKEOFF (TOF)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","23-MAR-26","21-MAR-26","20:59:00Z","MESA","ARIZONA","UNITED STATES","AIRCRAFT GROUND LOOPED ON LANDING, MESA, AZ.","ACCIDENT","SCOTTSDALE FSDO","N5045V","","","BOEING","A75N","No","SUBSTANTIAL","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","23-MAR-26","22-MAR-26","20:20:00Z","BOYCE","LOUISIANA","UNITED STATES","AIRCRAFT CRASHED UNDER UNKNOWN CIRCUMSTANCES, BOYCE, LA.","ACCIDENT","BATON ROUGE FSDO","N886DS","","","BEECHCRAFT","B200GT","No","DESTROYED","PERSONAL","EN ROUTE (ENR)","91","FATAL","Yes","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","23-MAR-26","22-MAR-26","22:25:00Z","TRUCKEE","CALIFORNIA","UNITED STATES","AIRCRAFT CRASHED UNDER UNKNOWN CIRCUMSTANCES IN MOUNTAINOUS TERRAIN, TRUCKEE, CA.","ACCIDENT","RENO FSDO","N2882W","","","BEECH","A36","No","UNKNOWN","PERSONAL","EN ROUTE (ENR)","91","FATAL","Yes","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","23-MAR-26","21-MAR-26","16:23:00Z","ELLICOTT","COLORADO","UNITED STATES","AIRCRAFT EXPERIENCED AN UNKNOWN FAILURE AND WENT OFF RUNWAY INTO AN ADJACENT PROPERTY, ELLICOTT, CO.","ACCIDENT","DENVER FSDO","N6305S","","","CESSNA","150","No","SUBSTANTIAL","PERSONAL","LANDING (LDG)","91","UNKNOWN","No","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","23-MAR-26","21-MAR-26","22:10:00Z","WEST VALLEY CITY","UTAH","UNITED STATES","AIRCRAFT LOST POWER AND MADE AN OFF-AIRPORT LANDING, WEST VALLEY CITY, UT.","ACCIDENT","SALT LAKE CITY FSDO","J7328J","","","PIPER","PA28","No","SUBSTANTIAL","PERSONAL","EN ROUTE (ENR)","91","MINOR","No","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","23-MAR-26","20-MAR-26","17:43:00Z","STERLING","ILLINOIS","UNITED STATES","AIRCRAFT CRASHED UNDER UNKNOWN CIRCUMSTANCES, STERLING, IL.","ACCIDENT","GREATER CHICAGO FSDO","N9913W","","","PIPER","PA28","No","UNKNOWN","PERSONAL","UNKNOWN (UNK)","91","FATAL","Yes","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","23-MAR-26","20-MAR-26","19:15:00Z","DENTON","TEXAS","UNITED STATES","AIRCRAFT CRASHED INTO TREES OFF THE DEPARTURE END OF THE RUNWAY AND POST CRASH FIRE, DENTON, TX.","ACCIDENT","NORTH TEXAS FSDO","N65614","","","CESSNA","172","No","UNKNOWN","PERSONAL","TAKEOFF (TOF)","91","SERIOUS","No","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","23-MAR-26","21-MAR-26","17:00:00Z","SALUDA","SOUTH CAROLINA","UNITED STATES","AIRCRAFT BOUNCED ON LANDING, VEERED OFF RUNWAY AND IMPACTED THE AIRPORT PERIMETER FENCE, SALUDA, SC.","INCIDENT","COLUMBIA FSDO","N15VM","","","BEECH","V35","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","23-MAR-26","21-MAR-26","21:09:00Z","STARBUCK","WASHINGTON","UNITED STATES","AIRCRAFT AIR BRAKE FAILED ON DEPARTURE ROLL AND TIPPED ON ITS NOSE, STARBUCK, WA.","INCIDENT","SPOKANE FSDO","N46SC","","","PIPER","PA12","No","UNKNOWN","PERSONAL","TAKEOFF (TOF)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","23-MAR-26","18-MAR-26","05:00:00Z","SACRAMENTO","CALIFORNIA","UNITED STATES","AIRCRAFT DURING A HOVER AUTO MANEUVER, IMPACTED THE GROUND HARDER THAN ANTICIPATED, SACRAMENTO, CA.","INCIDENT","SACRAMENTO FSDO","N62RX","","","AIRBUS HELICOPTERS","AS350","No","NONE","AMBULANCE","MANEUVERING (MNV)","135","MINOR","No","1","0","0","0","0","","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","23-MAR-26","22-MAR-26","21:52:00Z","MOREHEAD","KENTUCKY","UNITED STATES","AIRCRAFT ON LANDING ROLLOUT AND RIGHT MAIN GEAR COLLAPSED, MOREHEAD, KY.","INCIDENT","LOUISVILLE FSDO","N104WM","","","CESSNA","421","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","23-MAR-26","22-MAR-26","17:55:00Z","CONCORD","CALIFORNIA","UNITED STATES","AIRCRAFT LANDED AND SWERVED STRIKING TAXIWAY LIGHTS AND A SIGN, CONCORD, CA.","INCIDENT","OAKLAND FSDO","N211TD","","","CESSNA","172","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","23-MAR-26","21-MAR-26","17:00:00Z","MARTIN","MICHIGAN","UNITED STATES","AIRCRAFT EXPERIENCED ENGINE ISSUES AND LANDED GEAR UP IN A FIELD, MARTIN, MI.","INCIDENT","GRAND RAPIDS FSDO","N305PF","","","MOONEY","M20K","No","UNKNOWN","PERSONAL","EN ROUTE (ENR)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","23-MAR-26","21-MAR-26","18:59:00Z","MAITLAND","MISSOURI","UNITED STATES","AIRCRAFT EXPERIENCED ENGINE ISSUES AND LANDED IN A FIELD, MAITLAND, MO.","INCIDENT","KANSAS CITY FSDO","N328MA","","","PIPER","PA28R","No","UNKNOWN","PERSONAL","EN ROUTE (ENR)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","23-MAR-26","20-MAR-26","19:05:00Z","DENVER","COLORADO","UNITED STATES","AIRCRAFT EXPERIENCED ENGINE ISSUES AFTER TAKEOFF, RETURNED TO AIRPORT AND ON LANDING FRONT WHEEL SNAPPED, DENVER, CO.","INCIDENT","DENVER FSDO","N431PZ","","","VANS","RV8","No","UNKNOWN","PERSONAL","TAKEOFF (TOF)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","23-MAR-26","22-MAR-26","18:50:00Z","PHILADELPHIA","PENNSYLVANIA","UNITED STATES","AIRCRAFT STRUCK A BIRD ON DEPARTURE, RETURNED TO AIRPORT AND POST FLIGHT INSPECTION REVEALED A DENT ABOVE THE COCKPIT, PHILADELPHIA, PA.","INCIDENT","PHILADELPHIA FSDO","N463AA","AAL713","AMERICAN AIRLINES","AIRBUS","A321","No","MINOR","COMMERCIAL","TAKEOFF (TOF)","121","NONE","No","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","23-MAR-26","22-MAR-26","21:54:00Z","HANOVER","MINNESOTA","UNITED STATES","AIRCRAFT EXPERIENCED ENGINE ISSUES AND LANDED IN A FIELD, HANOVER, MN.","INCIDENT","MINNEAPOLIS FSDO","N524PU","","","PIPER","PA28","No","UNKNOWN","INSTRUCTION","EN ROUTE (ENR)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","23-MAR-26","22-MAR-26","17:45:00Z","CALIFORNIA","MISSOURI","UNITED STATES","AIRCRAFT ON LANDING AND THE NOSE WHEEL COLLAPSED, CALIFORNIA, MO.","INCIDENT","KANSAS CITY FSDO","N601ZP","","","AIRCRAFT MFG & DEVELOPMENT","CH601XL","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","23-MAR-26","21-MAR-26","13:05:00Z","FORT MYERS","FLORIDA","UNITED STATES","AIRCRAFT ON TAKEOFF, FAILED TO GENERATE SUFFICIENT POWER AND CRASHED INTO BUSHES, FORT MYERS, FL.","INCIDENT","TAMPA FSDO","N2469H","","","TEXTRON","T206","No","UNKNOWN","PERSONAL","TAKEOFF (TOF)","91","UNKNOWN","No","0","0","0","0","1","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"No","23-MAR-26","20-MAR-26","17:21:00Z","ATLANTA","GEORGIA","UNITED STATES","AIRCRAFT LANDED GEAR UP, ATLANTA, GA.","INCIDENT","ATLANTA FSDO","N7050N","","","BEECH","V35","No","MINOR","PERSONAL","LANDING (LDG)","91","NONE","No","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","23-MAR-26","21-MAR-26","22:55:00Z","CARROLLTON","INDIANA","UNITED STATES","AIRCRAFT EXPERIENCED ENGINE ISSUES, DECLARED MAYDAY AND LANDED IN A FIELD POSSIBLY DUE TO FUEL EXHAUSTION, CARROLLTON, IN.","INCIDENT","INDIANAPOLIS FSDO","N7149Q","","","CESSNA","172","No","UNKNOWN","PERSONAL","EN ROUTE (ENR)","91","NONE","No","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","23-MAR-26","21-MAR-26","16:00:00Z","MADISON","INDIANA","UNITED STATES","AIRCRAFT LOST POWER ON TAKEOFF, PORPOISED,  OVERRAN THE RUNWAY INTO A SWAMPY FIELD AND STRUCK A DITCH, MADISON, IN.","INCIDENT","INDIANAPOLIS FSDO","N7548P","","","PIPER","PA24","No","UNKNOWN","PERSONAL","TAKEOFF (TOF)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","23-MAR-26","19-MAR-26","23:30:00Z","MANVEL","TEXAS","UNITED STATES","AIRCRAFT HAD A PARTIAL RIGHT MAIN GEAR DETACHMENT ON DEPARTURE, RETURNED TO AIRPORT, LANDED AND VEERED OFF RUNWAY INTO A DITCH, MANVEL, TX.","INCIDENT","HOUSTON FSDO","N9058B","","","CHAMPION","7FC","No","UNKNOWN","PERSONAL","TAKEOFF (TOF)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","23-MAR-26","20-MAR-26","21:00:00Z","BIG BEAR CITY","CALIFORNIA","UNITED STATES","AIRCRAFT ON LANDING AND WENT OFF THE RUNWAY STRIKING MULTIPLE SIGNS, BIG BEAR CITY, CA.","INCIDENT","RIVERSIDE FSDO","N9368A","","","CESSNA","195","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
